"age","education","jobclass","wage"
22.2591091183407,"4. College Grad","2. Information",55.2769259977429
47.6082292106426,"5. Advanced Degree","1. Industrial",161.917706084032
29.2370347548128,"2. HS Grad","2. Information",122.136946006493
37.9007492063275,"5. Advanced Degree","2. Information",279.208583665705
36.855565091453,"3. Some College","2. Information",153.743319262543
25.7428263825956,"1. < HS Grad","1. Industrial",149.577322737852
49.228217842631,"3. Some College","2. Information",77.3193466610561
31.8257182424297,"4. College Grad","2. Information",96.3247814009457
56.7397341711636,"3. Some College","2. Information",24.1664688375952
39.9593322922811,"3. Some College","2. Information",160.151356025226
46.5759141853862,"3. Some College","2. Information",126.787629179439
26.962472114653,"5. Advanced Degree","2. Information",187.779398602881
63.1337728907257,"1. < HS Grad","1. Industrial",100.688143930159
31.3982462694568,"2. HS Grad","1. Industrial",57.653205890614
28.7028730160348,"3. Some College","2. Information",217.745093899712
27.6049304707955,"3. Some College","2. Information",34.2866957395902
28.3849998874311,"4. College Grad","2. Information",74.7133257327332
51.2164805612136,"2. HS Grad","2. Information",165.321198083202
35.1280890083249,"3. Some College","1. Industrial",52.6719263187302
31.3713302526264,"2. HS Grad","2. Information",76.9406171211993
32.7017822000471,"4. College Grad","1. Industrial",113.233780766952
61.4566254287696,"4. College Grad","1. Industrial",99.6457606815796
42.7011901204209,"3. Some College","1. Industrial",183.279537929019
51.1690039881852,"3. Some College","2. Information",85.8748160560077
34.9431947639111,"4. College Grad","2. Information",143.518127506421
22.4378973446967,"2. HS Grad","2. Information",130.091274073396
40.2200184417068,"3. Some College","2. Information",42.4885050651941
21.5352222258103,"4. College Grad","1. Industrial",117.83911414857
54.0754897030061,"4. College Grad","1. Industrial",79.1310057441343
53.1919391069772,"2. HS Grad","2. Information",188.507627262104
48.0268652029279,"2. HS Grad","1. Industrial",151.469930254035
58.8760650529984,"5. Advanced Degree","2. Information",274.955859252737
30.4385607255272,"4. College Grad","2. Information",146.835397865214
45.4339325213416,"5. Advanced Degree","1. Industrial",179.973326393807
21.1537882372911,"3. Some College","1. Industrial",90.3812380307111
28.3490137559316,"3. Some College","2. Information",60.2998240529635
59.4942730128852,"5. Advanced Degree","2. Information",149.868947776531
37.547129067092,"3. Some College","1. Industrial",81.8749176489488
53.972073414504,"4. College Grad","2. Information",128.446061009945
45.3125773278177,"2. HS Grad","1. Industrial",177.866669891145
44.720789878862,"3. Some College","1. Industrial",86.2829444338116
35.1715524788039,"3. Some College","2. Information",123.488025545799
57.6833780014614,"2. HS Grad","1. Industrial",99.9285121109096
49.0316920364115,"4. College Grad","2. Information",161.142108891985
26.7960694110813,"4. College Grad","1. Industrial",156.820352832828
51.2591994306388,"2. HS Grad","1. Industrial",117.931325262942
59.4834796041123,"4. College Grad","2. Information",160.250025184127
45.6725974268979,"4. College Grad","2. Information",29.7167144093099
39.5874041552086,"4. College Grad","2. Information",140.475675253993
48.1323237328522,"5. Advanced Degree","2. Information",201.656574633008
46.3776913454439,"1. < HS Grad","2. Information",103.628577440011
46.7803826918778,"2. HS Grad","2. Information",100.716725157837
38.0427063156229,"1. < HS Grad","1. Industrial",59.5696197622026
24.7701673209304,"4. College Grad","2. Information",87.3904931813985
35.5554850785822,"4. College Grad","2. Information",190.023546730179
40.3957872646551,"2. HS Grad","2. Information",121.375270420544
36.799252127666,"2. HS Grad","1. Industrial",155.015249018595
46.1046293150079,"3. Some College","2. Information",171.042069923627
46.3755844475287,"4. College Grad","2. Information",137.749235031335
58.5634408555947,"4. College Grad","1. Industrial",100.343018656324
26.1356215711702,"3. Some College","2. Information",48.3748771675528
42.9985097474048,"4. College Grad","1. Industrial",41.7511545679689
55.4809070781993,"4. College Grad","2. Information",102.896863098571
31.4926649955104,"1. < HS Grad","1. Industrial",91.7323657852459
43.5358606624662,"1. < HS Grad","1. Industrial",133.626440713615
51.0166972392053,"3. Some College","1. Industrial",147.046203408308
46.1970175600892,"3. Some College","1. Industrial",177.509687942345
30.3120430132073,"2. HS Grad","2. Information",155.783459900706
51.4362610674169,"2. HS Grad","1. Industrial",115.966767031631
25.9658336107369,"4. College Grad","1. Industrial",135.930005135477
43.1267735620446,"2. HS Grad","1. Industrial",99.7069683605106
47.099433986523,"3. Some College","1. Industrial",133.264267404037
51.239168875659,"4. College Grad","2. Information",79.6039493578888
42.5622100386919,"4. College Grad","2. Information",96.3790141517955
59.7037661740647,"4. College Grad","1. Industrial",111.65978151083
51.0814916127629,"4. College Grad","2. Information",90.6236612254597
45.8007837647267,"1. < HS Grad","2. Information",170.581227018209
31.2057599023021,"2. HS Grad","1. Industrial",104.190320029442
42.8031275222783,"3. Some College","1. Industrial",102.157920437298
27.1419999705363,"3. Some College","1. Industrial",55.7174781790814
31.2829980602963,"4. College Grad","1. Industrial",173.213418553286
24.7290310740962,"2. HS Grad","1. Industrial",85.7295297559065
28.1993581776398,"2. HS Grad","1. Industrial",42.3518691741365
46.859970435272,"4. College Grad","2. Information",116.015747891446
47.6435129647227,"2. HS Grad","1. Industrial",57.4079338592429
47.4136649913799,"2. HS Grad","1. Industrial",145.635992085366
23.2805634323215,"4. College Grad","2. Information",81.6431749564101
35.9654695309606,"4. College Grad","2. Information",78.4433772318011
44.699812734845,"1. < HS Grad","2. Information",64.2964140859957
55.1737703427546,"4. College Grad","1. Industrial",196.515389557339
43.7811698298784,"4. College Grad","1. Industrial",111.520057898857
47.2381186446503,"4. College Grad","1. Industrial",114.530702292906
60.4721722656793,"3. Some College","2. Information",64.5696836519894
35.5507542539694,"4. College Grad","2. Information",49.6078466747663
46.8218068250419,"2. HS Grad","2. Information",53.6840143124632
36.3002709414456,"2. HS Grad","2. Information",59.0632612863678
43.5895844984173,"3. Some College","1. Industrial",163.433896409345
59.7400125952836,"2. HS Grad","1. Industrial",138.012635799884
33.4736560136597,"4. College Grad","2. Information",87.0367841828681
33.0760608448539,"5. Advanced Degree","1. Industrial",186.636266086927
31.7254863458964,"3. Some College","2. Information",109.140126719103
32.1186590247587,"2. HS Grad","1. Industrial",122.341288956424
63.2581029276703,"2. HS Grad","2. Information",147.102429201838
39.2791091715334,"5. Advanced Degree","2. Information",154.123412132117
30.5763081003261,"4. College Grad","2. Information",150.885504850433
29.5187524870367,"2. HS Grad","1. Industrial",34.3985838519982
63.4675972314025,"1. < HS Grad","1. Industrial",204.32319959562
51.6746969476634,"5. Advanced Degree","2. Information",247.858043871575
26.4057014713646,"2. HS Grad","2. Information",45.967501516185
55.2831835745854,"3. Some College","1. Industrial",210.06718384569
50.1702835637928,"5. Advanced Degree","2. Information",147.082798098944
59.392111426701,"4. College Grad","1. Industrial",107.836703933211
23.3392893380504,"2. HS Grad","1. Industrial",133.405410465583
42.163544185906,"3. Some College","2. Information",137.104295587464
47.2529466174125,"2. HS Grad","2. Information",114.147432203228
34.8765758819056,"3. Some College","2. Information",104.321375870133
53.8819182847969,"4. College Grad","1. Industrial",123.841560874529
36.6447386820659,"4. College Grad","2. Information",138.195495526171
41.8702628990449,"3. Some College","2. Information",88.9872216598902
34.8260467402313,"4. College Grad","1. Industrial",63.0254482738909
46.6512418748065,"2. HS Grad","1. Industrial",55.5845931362349
37.6574230069448,"4. College Grad","1. Industrial",130.453444803035
43.0650557455449,"2. HS Grad","2. Information",141.319191640249
45.6944673343032,"4. College Grad","2. Information",165.212615131746
38.426887188975,"2. HS Grad","1. Industrial",28.7466124996159
29.3215639634454,"3. Some College","2. Information",84.5350942625488
28.4987203226673,"3. Some College","2. Information",94.9424463591982
33.6431755167087,"5. Advanced Degree","2. Information",127.272240323763
52.7544226583802,"2. HS Grad","1. Industrial",86.7274718752321
42.8390143789343,"2. HS Grad","1. Industrial",142.30970472527
42.5826239371037,"3. Some College","2. Information",94.528394256805
49.729029723283,"5. Advanced Degree","2. Information",49.5146334493556
31.434004714829,"2. HS Grad","1. Industrial",99.803157274929
40.6741365714955,"2. HS Grad","1. Industrial",132.716611659711
50.1337591689621,"3. Some College","2. Information",134.130750060786
44.1066960924397,"3. Some College","1. Industrial",160.091826286133
32.851929502298,"2. HS Grad","1. Industrial",162.126761461985
52.1627618469185,"3. Some College","2. Information",156.110297402517
45.6580111651034,"4. College Grad","2. Information",41.3553823902853
28.096054375469,"3. Some College","2. Information",136.430795022235
54.0706393480139,"2. HS Grad","2. Information",107.43034611726
60.6232675694163,"4. College Grad","2. Information",95.080456331019
22.981511015457,"2. HS Grad","2. Information",49.8810315816457
31.1557435023196,"4. College Grad","1. Industrial",93.2068426800977
61.8744186531435,"3. Some College","1. Industrial",75.3804509943167
37.786629687477,"4. College Grad","2. Information",186.340609474499
40.8395160701633,"3. Some College","2. Information",98.9637073593571
41.841176452053,"2. HS Grad","1. Industrial",39.6541055374844
34.7599687668742,"4. College Grad","1. Industrial",95.8915340097656
34.67428625353,"2. HS Grad","2. Information",122.793731842246
61.9801920622008,"3. Some College","1. Industrial",111.271479168738
25.2600923670993,"1. < HS Grad","2. Information",72.6579122479484
51.931536653139,"1. < HS Grad","1. Industrial",165.9248483446
22.0793389851467,"2. HS Grad","2. Information",138.285066926928
45.9189566872553,"3. Some College","1. Industrial",82.8621988593195
63.980058922731,"4. College Grad","2. Information",206.565391557265
46.1893542618648,"1. < HS Grad","1. Industrial",149.08140181316
52.5468340592832,"5. Advanced Degree","1. Industrial",228.039133230981
58.713252246397,"2. HS Grad","2. Information",112.366479002376
30.0640100060889,"2. HS Grad","1. Industrial",66.0130082790143
57.3414117954262,"2. HS Grad","1. Industrial",192.6938327374
48.9570720381653,"2. HS Grad","1. Industrial",201.191281702613
42.8340184528778,"3. Some College","1. Industrial",154.788571152458
45.6686198339043,"3. Some College","2. Information",182.964295585454
34.6627568749139,"2. HS Grad","1. Industrial",80.2546235377141
49.5733565216963,"2. HS Grad","1. Industrial",151.482632601851
52.7865554581866,"2. HS Grad","1. Industrial",108.901175114843
50.3313697288655,"3. Some College","1. Industrial",85.9399948957002
36.4810491998952,"5. Advanced Degree","2. Information",82.6981185822837
43.8394221106306,"4. College Grad","2. Information",115.018676351535
47.5371935222232,"5. Advanced Degree","2. Information",81.4578706762621
30.7777870107233,"3. Some College","1. Industrial",42.5319577542335
47.6831220179583,"2. HS Grad","2. Information",138.28680879459
37.3527266665927,"3. Some College","2. Information",97.108277679897
52.4473128120256,"2. HS Grad","1. Industrial",97.0397065825285
53.9557935608112,"2. HS Grad","1. Industrial",83.3622565753278
46.5368219039882,"2. HS Grad","1. Industrial",57.9099368488233
33.6744471813749,"2. HS Grad","1. Industrial",144.773134533931
40.4462958432822,"4. College Grad","1. Industrial",110.389936878063
43.7378857002592,"3. Some College","1. Industrial",98.3993561967976
53.3870756227285,"3. Some College","1. Industrial",112.48906499222
51.1396143726514,"4. College Grad","2. Information",174.015473611835
51.5859674727875,"4. College Grad","2. Information",167.94433077806
31.5641422123406,"4. College Grad","1. Industrial",111.549961112908
34.8115417268806,"2. HS Grad","1. Industrial",166.112075752177
44.4183325215162,"4. College Grad","1. Industrial",213.30816533487
56.5677461560724,"1. < HS Grad","2. Information",63.1447613955857
33.3767900742167,"5. Advanced Degree","2. Information",175.021490043061
20.8244386748397,"2. HS Grad","1. Industrial",76.045112183494
64.3678230386342,"2. HS Grad","1. Industrial",113.174726621089
39.7647217187397,"2. HS Grad","1. Industrial",132.942941237706
19.3102600563671,"1. < HS Grad","1. Industrial",99.1449331158319
22.6148524292963,"2. HS Grad","2. Information",121.615914727955
26.4544913344887,"1. < HS Grad","1. Industrial",35.6880960155069
40.951291789006,"2. HS Grad","1. Industrial",186.969949416238
28.2970703906027,"3. Some College","1. Industrial",158.251820044198
26.0104802835156,"2. HS Grad","1. Industrial",114.055474718744
43.5216479001124,"2. HS Grad","1. Industrial",76.4289891079999
29.2235881297271,"3. Some College","2. Information",118.373841518743
49.1822537419924,"2. HS Grad","2. Information",174.035639549293
63.0819279898312,"4. College Grad","1. Industrial",135.203419491433
43.3632007053837,"3. Some College","2. Information",176.249134176687
33.2822319975313,"1. < HS Grad","2. Information",101.48324660178
46.371408451372,"3. Some College","2. Information",179.668540603796
57.6856361457047,"3. Some College","2. Information",82.7866023418538
53.6801852010593,"2. HS Grad","1. Industrial",62.7257230670211
49.2222006942683,"1. < HS Grad","1. Industrial",96.5229080844465
49.1116843143803,"3. Some College","1. Industrial",139.961564419349
39.1522959300089,"2. HS Grad","1. Industrial",129.295220643474
56.2021713430276,"1. < HS Grad","1. Industrial",94.7029240449092
24.2908615760559,"2. HS Grad","1. Industrial",110.809429794927
41.2504591067857,"3. Some College","1. Industrial",183.977311094089
49.9253106352566,"1. < HS Grad","2. Information",37.5262345070325
79.0930927698281,"1. < HS Grad","1. Industrial",132.881100235031
33.5955490813674,"3. Some College","1. Industrial",84.4194775109935
66.9542367757978,"3. Some College","1. Industrial",48.1059595006826
53.3744091619814,"4. College Grad","2. Information",170.991259359581
47.1349163520932,"4. College Grad","2. Information",112.496422624253
54.6002727339787,"3. Some College","2. Information",161.009220607181
60.2279986555225,"5. Advanced Degree","2. Information",70.1918358858234
63.2365020922295,"2. HS Grad","1. Industrial",98.2462809498203
47.7500191547304,"2. HS Grad","2. Information",55.9562101982777
44.05529778735,"3. Some College","1. Industrial",175.073089218107
69.5002607227268,"3. Some College","2. Information",72.1614443203368
60.5060233059251,"5. Advanced Degree","1. Industrial",83.8593550184476
45.4079384115958,"3. Some College","1. Industrial",126.729022519202
32.7226803839014,"2. HS Grad","1. Industrial",27.9491980474949
64.8193491617183,"3. Some College","1. Industrial",123.880747345731
70.4224601577819,"1. < HS Grad","1. Industrial",44.0780727940463
64.1338340446439,"4. College Grad","1. Industrial",78.7448189209542
69.9157639256902,"2. HS Grad","2. Information",84.8407580752213
42.9796300239105,"5. Advanced Degree","2. Information",110.130398804753
30.8067198634177,"3. Some College","1. Industrial",136.105543434988
51.5190969972384,"2. HS Grad","1. Industrial",150.46133281625
35.2238317276653,"4. College Grad","2. Information",158.080456519207
34.3762271676648,"4. College Grad","2. Information",90.8732133045789
31.4863783585337,"3. Some College","2. Information",194.855477330017
44.6982337976048,"2. HS Grad","2. Information",149.981109625115
26.931630569018,"4. College Grad","2. Information",96.4530190633629
26.9599989972443,"2. HS Grad","1. Industrial",116.8886483543
35.6675613918314,"5. Advanced Degree","2. Information",201.995436783627
45.4224617243943,"5. Advanced Degree","2. Information",226.562457112164
30.2256198498874,"4. College Grad","1. Industrial",55.0651728691695
35.5867916058387,"3. Some College","1. Industrial",185.494537202671
39.886703922501,"5. Advanced Degree","2. Information",225.03617680537
50.0773335546703,"3. Some College","1. Industrial",122.782651610727
47.8394864575879,"4. College Grad","1. Industrial",110.138377723707
25.6673102420107,"2. HS Grad","2. Information",125.420643465141
34.5690478894652,"2. HS Grad","2. Information",111.68107720343
26.6182609762122,"2. HS Grad","1. Industrial",48.2877764725973
50.2660384505998,"2. HS Grad","1. Industrial",86.7113912261469
25.2611205817457,"3. Some College","2. Information",63.9208659000806
59.7224899401675,"1. < HS Grad","1. Industrial",69.325415776665
56.7497248020785,"5. Advanced Degree","2. Information",143.364411981209
34.5910443621668,"4. College Grad","2. Information",106.303628872342
52.3824107324059,"4. College Grad","2. Information",124.86293138701
32.4600472990259,"5. Advanced Degree","1. Industrial",81.0280594908859
32.5703151201411,"2. HS Grad","2. Information",152.353130325412
29.852773744112,"5. Advanced Degree","2. Information",281.573748779636
69.2701042839109,"5. Advanced Degree","2. Information",132.220363534545
35.9066225246001,"2. HS Grad","2. Information",130.659357634031
41.5498483148285,"3. Some College","1. Industrial",172.25553663261
45.1697628195213,"1. < HS Grad","1. Industrial",66.0822053529804
41.6283769163214,"4. College Grad","2. Information",99.1347741899446
52.9384473376697,"2. HS Grad","2. Information",79.6510090066694
32.6563172377978,"3. Some College","1. Industrial",144.843850151561
37.312142238112,"3. Some College","2. Information",133.692468063626
69.9932717069977,"2. HS Grad","1. Industrial",181.315115212256
29.9484072144305,"2. HS Grad","2. Information",87.9401657698263
41.8643431911231,"5. Advanced Degree","2. Information",150.490320096483
48.5390132504703,"4. College Grad","2. Information",146.887024873383
31.157749741212,"2. HS Grad","2. Information",94.780443682452
39.1193417950936,"1. < HS Grad","1. Industrial",81.336881374461
37.8903019110781,"4. College Grad","2. Information",209.465011029206
32.3240505559737,"4. College Grad","2. Information",142.684036827762
44.867214754697,"3. Some College","1. Industrial",171.012035382703
39.1897729807201,"5. Advanced Degree","2. Information",97.3713671156895
57.4490042817383,"2. HS Grad","1. Industrial",173.931906056676
59.3719970489754,"2. HS Grad","1. Industrial",110.737233472069
52.4458425292765,"5. Advanced Degree","2. Information",168.834111028963
24.2028667945375,"2. HS Grad","2. Information",63.2491116175087
61.3766166863922,"5. Advanced Degree","1. Industrial",230.491017824805
37.4725859462908,"2. HS Grad","1. Industrial",85.0170727429789
31.6658223170702,"2. HS Grad","1. Industrial",152.920180669942
48.5437654359743,"5. Advanced Degree","2. Information",103.339220136812
24.979598403722,"5. Advanced Degree","1. Industrial",149.587471731429
44.2623171829508,"2. HS Grad","1. Industrial",76.9249881199856
42.3699320991848,"2. HS Grad","1. Industrial",131.941667057646
37.4945319066262,"3. Some College","2. Information",97.3710037232941
46.0544390286642,"2. HS Grad","1. Industrial",155.392243582162
30.6816637458797,"3. Some College","1. Industrial",64.2452353183734
31.3929550804621,"5. Advanced Degree","2. Information",201.817521429885
53.910720926037,"2. HS Grad","1. Industrial",59.277148065758
27.4214130907282,"4. College Grad","2. Information",145.337189715306
31.2004520471422,"2. HS Grad","2. Information",84.5079656860306
63.7185409675842,"1. < HS Grad","1. Industrial",69.8614430960417
52.8665325663502,"2. HS Grad","2. Information",137.493132061284
36.3031530354605,"3. Some College","1. Industrial",31.2680432372895
64.5079764570938,"3. Some College","2. Information",109.726223733057
35.392138621727,"2. HS Grad","1. Industrial",70.0304757635869
45.2867983349035,"3. Some College","1. Industrial",145.350314745447
42.9448958950911,"2. HS Grad","2. Information",78.7652926497327
46.9189430842481,"4. College Grad","2. Information",144.684341158209
47.9346809188335,"4. College Grad","2. Information",174.878158317624
60.9272199095934,"1. < HS Grad","1. Industrial",141.334087407253
59.029670757216,"4. College Grad","1. Industrial",111.914596056324
40.8765785387335,"2. HS Grad","1. Industrial",38.9365707291425
57.4794212243989,"2. HS Grad","1. Industrial",53.5036988273545
52.6537477793673,"3. Some College","1. Industrial",167.18942266148
39.2586184048699,"3. Some College","1. Industrial",160.088082397118
39.6615590346063,"4. College Grad","1. Industrial",74.7158929511783
52.0613894459713,"3. Some College","2. Information",133.912020773129
32.212102177053,"4. College Grad","1. Industrial",105.861361106308
58.7023778991123,"3. Some College","2. Information",70.5393855464152
29.4245373190793,"1. < HS Grad","1. Industrial",150.074685425425
42.9758762790141,"5. Advanced Degree","2. Information",181.804992705372
34.8199504323785,"2. HS Grad","1. Industrial",112.667838568994
31.7581780828921,"2. HS Grad","1. Industrial",87.7955025735043
36.8142092357008,"5. Advanced Degree","2. Information",165.113903117731
43.7069439910495,"4. College Grad","1. Industrial",191.103985125151
66.6338378043871,"5. Advanced Degree","2. Information",129.32735639109
32.1237694629135,"2. HS Grad","1. Industrial",168.84765153557
67.2153967147927,"5. Advanced Degree","1. Industrial",178.642623457571
61.494867870966,"2. HS Grad","2. Information",57.1994240849176
32.3053752780884,"4. College Grad","2. Information",31.8113287625239
67.7039087049916,"2. HS Grad","1. Industrial",108.714700804729
58.4407140640648,"2. HS Grad","2. Information",127.057364489407
55.8179081640504,"2. HS Grad","2. Information",81.4388165197811
24.639238658424,"2. HS Grad","1. Industrial",83.4162540898879
42.750991523433,"3. Some College","1. Industrial",211.905091521451
41.0331562603707,"4. College Grad","1. Industrial",119.860967297731
47.1163874209819,"4. College Grad","2. Information",155.779167999642
20.2540043724355,"3. Some College","2. Information",71.9284480267041
45.5379780167313,"4. College Grad","1. Industrial",109.330432592704
29.941717875113,"4. College Grad","2. Information",108.867292274816
54.1755131661227,"4. College Grad","2. Information",102.404543101063
40.4908290564627,"4. College Grad","2. Information",98.2731671892144
45.3388179239139,"2. HS Grad","1. Industrial",80.4633478168298
60.1712801972194,"3. Some College","2. Information",62.8872100381327
31.4613616348739,"5. Advanced Degree","2. Information",113.525739227907
34.7561044722822,"2. HS Grad","1. Industrial",94.1527679822418
32.5203069058868,"2. HS Grad","1. Industrial",165.931657748072
41.487791339633,"4. College Grad","1. Industrial",198.987309729835
54.7234334216396,"4. College Grad","2. Information",68.5223608540794
35.0786645248248,"1. < HS Grad","2. Information",101.176780692416
56.3321155261811,"2. HS Grad","1. Industrial",138.322246260993
32.8152817373793,"2. HS Grad","1. Industrial",93.1579363463489
40.41831526801,"4. College Grad","1. Industrial",79.4834563687373
56.0257628056095,"4. College Grad","2. Information",37.494638788887
38.1246061413665,"3. Some College","1. Industrial",106.280422974687
37.7776578887479,"2. HS Grad","1. Industrial",181.841951388823
44.6229551865123,"3. Some College","1. Industrial",43.6375803646301
36.5005796328704,"4. College Grad","1. Industrial",81.689888708375
55.038643898265,"5. Advanced Degree","2. Information",93.8642207595837
56.7812329704389,"2. HS Grad","2. Information",146.550688745849
35.9178701108044,"4. College Grad","1. Industrial",187.021748023989
49.2644836656696,"3. Some College","1. Industrial",197.95738390173
39.3435439283566,"2. HS Grad","2. Information",148.48735055783
27.7632588948003,"4. College Grad","1. Industrial",55.3579287871748
40.1222914537726,"5. Advanced Degree","1. Industrial",155.871504096567
26.3645448076306,"3. Some College","1. Industrial",34.4454438743351
22.8681270093618,"2. HS Grad","2. Information",74.9767120328005
24.4740975502895,"4. College Grad","2. Information",91.9509654549029
41.030708822793,"5. Advanced Degree","2. Information",178.760401474302
30.2282730131093,"4. College Grad","2. Information",192.453149604872
28.5737311559939,"2. HS Grad","1. Industrial",193.928310425258
42.0691560302337,"1. < HS Grad","2. Information",189.139044494728
33.9426893179235,"4. College Grad","1. Industrial",71.7382414871586
54.7233518036177,"5. Advanced Degree","1. Industrial",88.135330681901
60.6296728112408,"1. < HS Grad","2. Information",43.5670582309703
40.8991700314682,"3. Some College","1. Industrial",148.485399799755
43.1903997356926,"4. College Grad","2. Information",65.558855839318
39.9101408634926,"4. College Grad","2. Information",210.877983909708
26.610055936953,"2. HS Grad","2. Information",136.96131766711
58.3055460061076,"2. HS Grad","2. Information",139.898156896378
24.784081634682,"1. < HS Grad","1. Industrial",70.0940313062892
49.5034946449811,"1. < HS Grad","1. Industrial",50.0866472691382
62.6708863188065,"3. Some College","2. Information",116.759886034316
45.1714451903951,"1. < HS Grad","1. Industrial",32.945973252258
35.9936512967507,"2. HS Grad","2. Information",170.965179247224
41.0842972011538,"4. College Grad","2. Information",83.9627846080557
29.247555789825,"2. HS Grad","1. Industrial",166.567646927816
44.2263326345963,"4. College Grad","2. Information",69.164541804038
50.4658280875352,"2. HS Grad","1. Industrial",137.476084862196
39.0797333510182,"4. College Grad","2. Information",69.1526866697413
34.907752023541,"2. HS Grad","2. Information",186.807884430947
57.0147193677713,"4. College Grad","1. Industrial",121.433204148703
43.5388033308418,"5. Advanced Degree","2. Information",206.75686982551
58.2752787376518,"4. College Grad","2. Information",199.835066402902
59.7128197370608,"2. HS Grad","2. Information",151.546218644112
63.836126024308,"5. Advanced Degree","2. Information",217.474928639477
50.0804959959131,"5. Advanced Degree","2. Information",177.48320419319
40.7302655685932,"3. Some College","2. Information",134.648086580338
44.9874218329945,"3. Some College","2. Information",150.779488019923
66.0921668792932,"3. Some College","1. Industrial",193.150673743411
36.628347405811,"4. College Grad","2. Information",126.263592060436
56.5432655611423,"4. College Grad","1. Industrial",86.6808905150578
40.0442905159895,"3. Some College","2. Information",162.856047291556
61.4700353303342,"2. HS Grad","1. Industrial",68.773289022768
40.168311410798,"4. College Grad","2. Information",99.7512581498225
63.5991331799263,"3. Some College","1. Industrial",103.453463085177
23.5934032584266,"2. HS Grad","1. Industrial",47.4049878553791
55.1268148072344,"5. Advanced Degree","1. Industrial",229.625450764779
45.9774776514363,"1. < HS Grad","1. Industrial",65.4961709127265
52.9549928973797,"3. Some College","2. Information",88.2633251301194
49.5749725046525,"2. HS Grad","1. Industrial",169.252551407337
45.5710610080867,"3. Some College","2. Information",110.693794965327
40.8892293014351,"2. HS Grad","1. Industrial",157.73994607965
45.2398892723461,"2. HS Grad","1. Industrial",152.836902751368
58.6612950424326,"4. College Grad","2. Information",229.776876757675
38.0552255830942,"3. Some College","1. Industrial",206.640742791989
35.6072519584381,"4. College Grad","2. Information",116.804290416688
70.8023941496936,"5. Advanced Degree","2. Information",130.926991030268
60.7992602492954,"1. < HS Grad","2. Information",110.321541014702
39.138894268887,"5. Advanced Degree","1. Industrial",157.647922150192
30.0338167378169,"3. Some College","2. Information",121.125076103396
32.0999401831169,"1. < HS Grad","1. Industrial",60.5462935993094
27.9101375648372,"4. College Grad","1. Industrial",128.771289817334
41.1366796020704,"2. HS Grad","1. Industrial",123.17315178602
63.0872622539071,"1. < HS Grad","2. Information",88.6541969353094
51.4159148103838,"3. Some College","2. Information",35.3663193261794
38.3109685237456,"2. HS Grad","1. Industrial",129.208475476123
58.2873155938752,"1. < HS Grad","1. Industrial",189.786732226383
24.3724323946496,"2. HS Grad","1. Industrial",84.3261739792783
19.3989863967427,"3. Some College","1. Industrial",121.818759885233
40.6355036594433,"2. HS Grad","1. Industrial",133.548714841301
34.158673427018,"2. HS Grad","1. Industrial",137.79723809478
55.0599954393266,"5. Advanced Degree","2. Information",64.8882697675813
23.1416396168615,"4. College Grad","2. Information",126.320668279631
20.0447483517357,"3. Some College","1. Industrial",79.4272337466293
32.2091398839928,"4. College Grad","2. Information",158.151367528661
68.0500231175309,"2. HS Grad","1. Industrial",152.929374266046
28.7704102388419,"2. HS Grad","1. Industrial",88.6443530125561
56.5022939257065,"4. College Grad","2. Information",157.324871459193
50.7197816094786,"2. HS Grad","2. Information",70.383141026686
38.0469733468741,"2. HS Grad","1. Industrial",97.3667175077419
51.8749728801244,"4. College Grad","2. Information",66.458731946797
35.2367173094614,"2. HS Grad","2. Information",136.951919418644
46.0425298181379,"1. < HS Grad","2. Information",195.020273798466
31.4910122796822,"2. HS Grad","1. Industrial",55.8320052974341
23.3290112539609,"5. Advanced Degree","1. Industrial",79.9478260396705
47.9188682006899,"4. College Grad","1. Industrial",65.4165400941641
36.2459435769986,"1. < HS Grad","1. Industrial",162.774643868821
43.3339866979457,"3. Some College","1. Industrial",175.228037615046
25.8186910884826,"2. HS Grad","1. Industrial",155.926360612638
55.685434948467,"2. HS Grad","2. Information",143.915339252421
31.5695079685629,"2. HS Grad","1. Industrial",41.6238490483464
52.6647331503901,"2. HS Grad","2. Information",71.599228984594
50.1236069418868,"1. < HS Grad","2. Information",87.6339491828756
43.6473994204744,"2. HS Grad","1. Industrial",133.544864880533
33.2169418542811,"4. College Grad","1. Industrial",159.95748394809
35.4061863042613,"2. HS Grad","2. Information",147.453279187144
44.8716303977277,"2. HS Grad","1. Industrial",138.409708890809
71.464467863963,"2. HS Grad","2. Information",158.058411751585
48.3920882206675,"5. Advanced Degree","1. Industrial",267.425451290788
37.7076358692186,"1. < HS Grad","2. Information",163.035496846584
32.6085839189604,"4. College Grad","1. Industrial",46.3692986285314
73.2272506169836,"2. HS Grad","2. Information",147.917813665594
43.5896037394429,"2. HS Grad","2. Information",45.9112871147338
52.2177200235981,"2. HS Grad","1. Industrial",30.5040436635975
33.7775505293936,"1. < HS Grad","1. Industrial",45.3405551790788
40.5903094744391,"3. Some College","1. Industrial",62.9070759341918
61.1498155788105,"3. Some College","2. Information",104.109849620904
47.1224930113962,"3. Some College","1. Industrial",147.908737153453
45.6424042004681,"3. Some College","1. Industrial",208.193445995758
45.4843783091795,"2. HS Grad","1. Industrial",46.4986276901735
56.8231529094743,"4. College Grad","1. Industrial",124.370970008581
33.8203334320286,"1. < HS Grad","1. Industrial",155.716354324971
